date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Nov 18 2017 - 12:30pm,Arsenal,Tottenham Hotspur,3.0,2.4,2.47,1.79,2,0,2,2,2,0,7,4,4,0,1,0,2,2,0,1,10,13,6,5,4,8,11,16,42,58,2.3,1.69,1.47,1.56,3.2,30,90,60,30,20,50,80,40,100,12.0,1.8,2.31,3.56,3.16,1.16,1.57,2.37,4.33,1.5,2.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 18 2017 - 3:00pm,AFC Bournemouth,Huddersfield Town,0.8,0.8,1.37,0.74,4,0,4,2,2,0,8,11,4,1,2,0,4,1,0,2,10,14,6,4,4,10,13,10,30,70,1.22,0.91,1.35,1.78,1.9,20,70,40,0,0,20,30,40,80,9.8,4.4,2.1,3.32,3.95,1.33,2.1,3.75,8.0,2.0,1.75,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 18 2017 - 3:00pm,Burnley,Swansea City,1.6,1.0,1.37,0.63,2,0,2,2,2,0,8,6,1,0,1,0,1,0,0,1,12,11,8,2,4,9,12,12,39,61,1.3,0.69,1.88,1.44,1.1,20,30,10,0,0,0,40,10,60,5.6,3.4,2.24,3.18,3.71,1.5,2.6,5.5,13.0,2.1,1.66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 18 2017 - 3:00pm,Crystal Palace,Everton,0.8,0.4,1.37,0.79,2,2,4,4,2,2,9,4,2,0,3,0,1,1,2,1,13,8,8,6,5,2,9,26,68,32,1.72,1.21,2.13,1.36,2.5,40,90,40,20,0,50,90,30,60,10.0,4.6,2.81,3.14,2.81,1.39,2.25,4.0,9.0,1.95,1.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,draw,draw
Nov 18 2017 - 3:00pm,Leicester City,Manchester City,1.4,3.0,1.42,2.63,0,2,2,1,0,1,1,7,1,0,1,0,0,1,1,0,2,11,0,5,2,6,8,10,25,75,1.28,2.01,0.46,1.7,3.1,50,90,50,30,30,50,70,60,90,10.8,4.0,7.55,5.35,1.41,1.11,1.36,1.99,3.25,1.57,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,lose,win
Nov 18 2017 - 3:00pm,Liverpool,Southampton,2.2,1.25,2.26,0.89,3,0,3,2,2,0,10,2,1,0,1,0,1,0,0,1,15,4,9,0,6,4,15,9,61,39,2.43,1.31,2.18,0.54,1.75,35,55,33,10,0,20,58,33,55,12.7,2.05,1.47,4.75,7.25,1.19,1.66,2.62,5.0,1.95,1.8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 18 2017 - 3:00pm,West Bromwich Albion,Chelsea,1.2,2.4,0.95,1.74,0,4,4,3,0,3,3,4,2,0,3,0,0,2,1,2,8,10,3,8,5,2,13,12,38,62,1.25,1.42,1.19,1.8,2.6,60,70,60,30,10,40,70,50,70,10.6,3.6,6.85,4.42,1.52,1.33,2.04,3.5,8.0,2.04,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,lose,win
Nov 18 2017 - 5:30pm,Manchester United,Newcastle United,3.0,0.8,2.47,0.84,4,1,5,3,2,1,11,4,1,0,1,0,0,1,1,0,14,12,8,6,6,6,10,9,64,36,1.84,1.57,1.95,1.46,2.3,10,50,40,40,0,10,40,50,100,12.6,3.0,1.29,5.75,9.99,1.25,1.85,3.0,6.0,2.5,1.5,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,win,lose
Nov 19 2017 - 4:00pm,Watford,West Ham United,1.0,0.5,1.42,0.79,2,0,2,1,1,0,3,1,1,0,4,0,1,0,3,1,16,11,8,7,8,4,13,10,58,42,1.06,1.25,2.04,1.58,3.1,45,72,64,45,29,37,82,64,72,6.63,4.47,2.18,3.37,3.63,1.33,2.09,3.5,8.0,1.8,1.95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 20 2017 - 8:00pm,Brighton & Hove Albion,Stoke City,1.6,0.8,1.53,0.68,2,2,4,3,1,2,6,7,1,0,0,0,1,0,0,0,10,9,4,7,6,2,13,5,53,47,1.04,1.18,1.27,1.45,2.7,60,70,30,20,10,10,60,60,80,6.6,4.0,2.55,3.13,3.14,1.39,2.29,4.0,10.0,1.95,1.8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,draw,draw
Nov 24 2017 - 8:00pm,West Ham United,Leicester City,1.2,1.0,1.42,1.05,1,1,2,2,1,1,5,5,1,0,1,0,0,1,0,1,8,8,5,3,3,5,9,12,49,51,1.35,1.23,1.43,1.18,3.1,54,82,55,37,29,47,55,72,92,10.93,3.23,2.49,3.35,3.12,1.33,2.0,3.5,7.0,1.87,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 25 2017 - 3:00pm,Crystal Palace,Stoke City,0.83,0.83,1.37,0.68,2,1,3,0,0,0,5,2,1,0,1,0,0,1,0,1,8,10,6,4,2,6,9,5,54,46,1.79,1.22,1.29,1.19,3.08,59,75,59,33,9,50,92,34,59,11.17,4.0,2.33,3.13,3.56,1.29,1.91,3.25,7.0,1.87,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,win,lose
Nov 25 2017 - 3:00pm,Manchester United,Brighton & Hove Albion,3.0,1.17,2.47,0.58,1,0,1,0,0,0,5,0,0,0,2,0,0,0,0,2,12,6,5,3,7,3,9,9,58,42,1.86,0.98,1.66,0.89,2.58,17,75,50,34,9,25,67,50,84,13.16,1.67,1.19,7.05,9.99,1.22,1.7,2.75,5.0,2.62,1.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 25 2017 - 3:00pm,Newcastle United,Watford,1.67,1.67,1.47,0.74,0,3,3,2,0,2,6,3,1,0,2,0,1,0,1,1,8,12,3,5,5,7,8,13,52,48,1.42,1.53,1.43,1.61,2.84,50,84,50,25,17,25,59,59,92,10.67,4.16,2.2,3.31,3.8,1.3,1.95,3.35,7.0,1.87,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,lose,win
Nov 25 2017 - 3:00pm,Swansea City,AFC Bournemouth,0.5,1.0,1.11,0.95,0,0,0,0,0,0,4,5,4,0,2,0,0,4,0,2,8,8,2,6,6,2,18,6,48,52,1.2,1.18,1.2,1.46,2.17,33,59,50,9,0,17,67,34,83,10.5,2.67,2.6,3.17,3.02,1.36,2.1,3.85,9.0,1.95,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 25 2017 - 3:00pm,Tottenham Hotspur,West Bromwich Albion,1.83,0.67,2.26,0.68,1,1,2,1,0,1,8,0,1,0,4,0,0,1,1,3,16,6,6,3,10,3,10,13,72,28,1.9,0.92,2.46,0.9,1.92,42,50,25,17,9,9,42,33,83,13.5,3.17,1.28,5.94,9.99,1.2,1.65,2.6,5.5,2.4,1.59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 25 2017 - 5:30pm,Liverpool,Chelsea,2.33,2.5,2.26,1.74,1,1,2,0,0,0,7,8,0,0,0,0,0,0,0,0,8,9,5,4,3,5,10,7,53,47,2.39,1.49,1.34,1.23,2.59,34,75,67,25,0,50,67,42,75,12.5,2.33,2.26,3.63,3.2,1.19,1.62,2.55,4.5,1.62,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,draw,draw
Nov 26 2017 - 1:30pm,Southampton,Everton,1.14,0.5,1.0,0.79,4,1,5,2,1,1,7,2,0,0,0,0,0,0,0,0,13,6,6,3,7,3,6,13,67,33,1.63,1.24,1.7,0.76,2.34,40,72,31,31,7,32,70,31,61,11.19,2.88,1.93,3.24,4.95,1.37,2.15,3.9,9.0,2.1,1.77,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Nov 26 2017 - 2:00pm,Burnley,Arsenal,1.83,0.67,1.37,0.84,0,1,1,0,0,0,5,5,2,0,0,0,2,0,0,0,6,12,3,3,3,9,8,14,36,64,1.39,1.55,1.09,1.64,2.17,34,50,34,25,9,25,59,34,67,10.17,4.16,5.71,4.04,1.68,1.21,1.69,2.7,5.5,1.87,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lose,win
Nov 26 2017 - 4:00pm,Huddersfield Town,Manchester City,1.83,3.0,1.21,2.63,1,2,3,1,1,0,3,7,2,1,3,0,0,3,0,3,4,13,0,6,4,7,10,10,20,80,1.2,1.96,0.46,1.69,2.5,33,67,42,25,17,42,59,34,84,12.34,4.33,9.99,7.44,1.2,1.13,1.47,2.15,3.75,2.4,1.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,lose,win
Nov 28 2017 - 7:45pm,Brighton & Hove Albion,Crystal Palace,1.5,0.0,1.53,0.95,0,0,0,0,0,0,10,5,2,0,0,0,0,2,0,0,9,10,5,5,4,5,13,8,53,47,1.08,0.96,1.62,1.56,2.34,34,58,33,33,9,17,50,42,92,9.67,3.5,2.6,3.14,3.05,1.45,2.4,4.5,11.0,2.15,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 28 2017 - 7:45pm,Leicester City,Tottenham Hotspur,1.17,2.0,1.42,1.79,2,1,3,2,2,0,4,9,1,0,2,0,0,1,1,1,8,16,5,7,3,9,7,10,37,63,1.14,1.67,1.3,2.32,2.75,34,92,42,25,17,50,75,42,83,7.67,2.83,5.19,4.0,1.7,1.23,1.74,2.8,5.5,1.8,2.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,win,lose
Nov 28 2017 - 8:00pm,Watford,Manchester United,1.33,1.33,1.42,1.79,2,4,6,3,0,3,5,5,2,0,1,0,2,0,1,0,9,11,4,8,5,3,12,10,59,41,1.22,1.34,1.31,1.62,2.59,33,59,50,33,17,33,75,42,67,9.84,3.67,6.5,4.15,1.57,1.25,1.8,3.0,6.0,1.87,2.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,lose,win
Nov 28 2017 - 8:00pm,West Bromwich Albion,Newcastle United,1.0,0.67,0.95,0.84,2,2,4,1,1,0,1,6,0,0,0,0,0,0,0,0,7,10,5,5,2,5,13,12,47,53,1.24,1.55,1.35,1.63,2.42,42,50,42,42,17,34,50,33,84,10.34,4.16,2.27,3.15,3.68,1.45,2.4,4.5,11.0,2.15,1.74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,draw,draw
Nov 29 2017 - 7:45pm,AFC Bournemouth,Burnley,1.17,1.83,1.37,1.47,1,2,3,1,0,1,4,6,0,0,1,0,0,0,0,1,7,7,3,5,4,2,9,11,62,38,1.24,1.01,1.34,1.38,2.25,42,67,42,17,9,33,50,50,75,9.83,4.0,2.0,3.4,4.22,1.36,2.1,3.85,9.0,2.05,1.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,lose,win
Nov 29 2017 - 7:45pm,Arsenal,Huddersfield Town,3.0,0.67,2.47,0.74,5,0,5,1,1,0,7,2,0,0,1,0,0,0,0,1,16,6,8,3,8,3,10,12,70,30,2.16,1.06,1.93,0.76,2.75,17,92,50,17,9,42,75,42,83,12.66,3.33,1.19,7.6,9.99,1.14,1.5,2.2,3.75,2.2,1.61,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 29 2017 - 7:45pm,Chelsea,Swansea City,1.67,0.83,1.95,0.63,1,0,1,0,0,0,15,1,1,0,0,0,0,1,0,0,18,2,11,0,7,2,10,7,61,39,1.6,0.81,2.74,0.46,1.92,25,50,25,17,17,34,50,25,59,7.33,4.0,1.2,7.41,9.99,1.18,1.57,2.5,4.33,2.5,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 29 2017 - 8:00pm,Everton,West Ham United,1.5,0.43,1.79,0.79,4,0,4,2,2,0,2,6,2,0,1,0,1,1,1,0,8,7,6,4,2,3,16,6,43,57,1.34,1.29,1.2,1.13,3.1,47,77,62,38,24,31,77,54,77,7.24,4.86,2.09,3.45,3.82,1.3,1.95,3.3,8.0,1.87,2.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 29 2017 - 8:00pm,Manchester City,Southampton,2.67,1.0,2.63,0.89,2,1,3,0,0,0,6,5,1,0,1,0,1,0,0,1,21,6,13,3,8,3,12,11,74,26,2.22,1.16,2.94,0.86,3.24,45,80,62,34,25,27,90,52,80,10.97,3.03,1.17,8.6,9.99,1.11,1.41,2.0,3.75,2.1,1.77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,win,lose
Nov 29 2017 - 8:00pm,Stoke City,Liverpool,1.33,1.33,1.05,1.68,0,3,3,1,0,1,5,9,1,0,5,0,0,1,1,4,6,11,2,8,4,3,8,10,39,61,1.51,1.63,1.02,1.9,3.92,75,92,83,67,42,84,92,67,92,9.0,2.5,5.55,4.33,1.62,1.17,1.56,2.4,4.5,1.74,2.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,lose,win
Dec 02 2017 - 3:00pm,Brighton & Hove Albion,Liverpool,1.43,1.57,1.53,1.68,1,5,6,2,0,2,2,2,1,0,0,0,0,1,0,0,6,11,3,7,3,4,8,7,42,58,1.17,1.67,0.82,1.59,3.29,64,86,58,50,36,50,72,57,86,9.43,4.43,6.61,4.48,1.52,1.22,1.72,2.75,5.5,1.9,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,lose,win
Dec 02 2017 - 3:00pm,Chelsea,Newcastle United,1.86,0.71,1.95,0.84,3,1,4,3,2,1,11,4,0,0,1,0,0,0,1,0,20,8,9,3,11,5,8,12,64,36,1.79,1.57,2.42,0.92,2.36,36,43,36,36,22,29,43,36,86,12.15,4.0,1.21,7.15,9.99,0.0,1.6,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2017 - 3:00pm,Everton,Huddersfield Town,1.71,0.57,1.79,0.74,2,0,2,0,0,0,2,5,2,0,1,0,2,0,1,0,6,6,5,4,1,2,12,9,47,53,1.32,1.01,1.29,1.27,3.07,22,79,64,36,22,36,64,57,79,9.15,4.29,1.88,3.54,4.65,1.36,2.0,4.0,9.0,2.0,1.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2017 - 3:00pm,Leicester City,Burnley,1.43,2.0,1.42,1.47,1,0,1,1,1,0,10,7,0,0,2,0,0,0,0,2,10,12,4,5,6,7,3,11,51,49,1.17,1.06,1.32,1.4,2.57,57,86,43,14,14,36,79,50,79,7.43,2.86,1.77,3.61,5.31,1.36,2.1,3.75,9.0,1.95,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2017 - 3:00pm,Stoke City,Swansea City,1.14,0.71,1.05,0.63,2,1,3,3,2,1,2,6,2,0,0,0,0,2,0,0,10,6,4,4,6,2,12,10,44,56,1.44,0.76,1.41,1.23,2.22,36,65,50,22,0,36,65,43,79,6.57,1.71,1.9,3.4,4.75,1.3,2.14,3.5,7.0,1.9,1.9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2017 - 3:00pm,Watford,Tottenham Hotspur,1.14,1.71,1.42,1.79,1,1,2,2,1,1,7,2,4,0,1,1,1,3,0,2,5,7,3,3,2,4,16,8,50,50,1.23,1.76,1.03,1.27,3.15,36,79,57,36,29,57,79,43,79,9.0,3.28,4.85,4.06,1.73,1.16,1.7,2.37,4.0,1.61,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,draw,draw
Dec 02 2017 - 3:00pm,West Bromwich Albion,Crystal Palace,1.0,0.14,0.95,0.95,0,0,0,0,0,0,3,7,3,0,1,0,0,3,0,1,15,6,7,3,8,3,11,10,51,49,1.26,1.05,2.11,1.16,2.36,29,50,43,43,14,29,57,36,71,10.43,3.29,2.44,3.19,3.26,1.44,2.29,4.5,11.0,2.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Dec 02 2017 - 5:30pm,Arsenal,Manchester United,3.0,1.57,2.47,1.79,1,3,4,2,0,2,12,1,3,0,2,1,0,3,0,3,23,6,17,5,6,1,11,10,71,29,2.13,1.38,3.33,0.92,3.07,36,79,57,36,22,43,86,43,79,13.29,2.57,2.58,3.33,2.92,1.25,1.85,3.0,7.0,1.66,2.1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,lose,win
Dec 03 2017 - 1:30pm,AFC Bournemouth,Southampton,1.0,0.83,1.37,0.89,1,1,2,1,1,0,5,4,2,0,1,0,2,0,0,1,13,14,6,5,7,9,6,12,47,53,1.25,1.11,1.74,1.7,2.15,47,69,54,7,0,23,55,45,77,10.54,3.17,2.48,3.2,3.18,1.36,2.14,3.75,8.0,1.9,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Dec 03 2017 - 4:00pm,Manchester City,West Ham United,2.71,0.38,2.63,0.79,2,1,3,1,0,1,10,4,2,0,2,0,0,2,1,1,14,8,9,5,5,3,5,7,77,23,2.33,1.27,2.38,1.15,3.72,48,94,75,54,28,34,87,75,94,9.14,4.34,1.11,9.99,9.99,1.07,1.22,1.66,2.5,2.2,1.61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Dec 09 2017 - 12:30pm,West Ham United,Chelsea,1.17,2.29,1.42,1.74,1,0,1,1,1,0,4,3,6,0,1,0,1,5,1,0,4,11,3,3,1,8,10,10,30,70,1.36,1.45,0.73,1.41,2.93,54,85,61,31,17,55,69,54,85,10.79,3.46,7.23,4.55,1.51,1.25,1.85,3.25,5.5,1.95,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 09 2017 - 3:00pm,Burnley,Watford,1.57,1.86,1.37,0.74,1,0,1,1,1,0,3,5,1,0,0,1,0,1,1,0,8,11,6,3,2,8,10,12,49,51,1.35,1.54,1.24,1.17,2.36,36,65,36,22,15,29,57,29,79,9.85,3.72,2.47,3.22,3.28,1.41,2.25,4.25,9.0,1.95,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 09 2017 - 3:00pm,Crystal Palace,AFC Bournemouth,1.14,1.0,1.37,0.95,2,2,4,4,2,2,6,3,5,0,2,0,2,3,1,1,17,9,9,6,8,3,14,14,45,55,1.72,1.22,2.42,1.6,2.29,43,65,57,15,0,43,65,22,64,11.57,3.86,2.08,3.39,4.09,1.32,2.0,3.55,7.0,1.83,1.87,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,draw,draw
Dec 09 2017 - 3:00pm,Huddersfield Town,Brighton & Hove Albion,1.57,1.0,1.21,0.58,2,0,2,2,2,0,8,1,0,0,0,0,0,0,0,0,15,5,7,3,8,2,6,10,58,42,1.09,0.97,2.14,0.85,1.86,29,57,36,7,0,22,57,22,71,9.43,3.15,2.86,3.03,2.93,1.61,2.9,6.0,15.0,2.3,1.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 09 2017 - 3:00pm,Swansea City,West Bromwich Albion,0.57,0.71,1.11,0.68,1,0,1,0,0,0,6,3,2,0,5,0,0,2,2,3,12,5,4,2,8,3,8,18,54,46,1.2,0.92,1.66,1.05,1.93,36,57,29,14,0,0,64,36,79,9.0,4.0,2.66,3.12,3.09,1.54,2.65,5.45,13.0,2.05,1.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 09 2017 - 3:00pm,Tottenham Hotspur,Stoke City,1.71,0.71,2.26,0.68,5,1,6,1,1,0,12,6,1,0,0,0,0,1,0,0,18,5,12,4,6,1,12,9,70,30,1.98,1.22,2.61,0.84,2.65,64,64,43,22,14,22,57,43,79,13.0,2.43,1.3,6.08,9.99,1.15,1.5,2.25,4.0,1.83,1.83,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,win,lose
Dec 09 2017 - 5:30pm,Newcastle United,Leicester City,1.43,1.0,1.47,1.05,2,3,5,2,1,1,6,5,2,0,1,0,0,2,1,0,9,13,5,6,4,7,10,8,37,63,1.42,1.22,1.26,1.56,2.5,50,79,43,15,7,36,57,57,79,11.0,3.0,2.64,3.3,2.95,1.33,2.04,3.5,7.0,1.8,1.95,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,lose,win
Dec 10 2017 - 12:00pm,Southampton,Arsenal,1.38,1.0,1.0,0.84,1,1,2,1,1,0,4,5,2,0,2,0,0,2,0,2,6,11,4,7,2,4,12,10,33,67,1.64,1.56,1.02,1.89,2.62,41,54,48,41,20,27,60,48,81,12.75,2.63,4.1,3.82,1.94,1.23,1.74,2.9,5.0,1.67,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,draw,draw
Dec 10 2017 - 2:15pm,Liverpool,Everton,2.14,0.43,2.26,0.79,1,1,2,1,1,0,12,1,1,0,3,0,0,1,2,1,16,4,4,3,12,1,8,11,79,21,2.24,1.17,1.92,0.58,2.57,43,86,43,29,7,50,65,43,64,10.71,2.57,1.29,6.33,9.99,1.15,1.53,2.3,4.0,1.91,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Dec 10 2017 - 4:30pm,Manchester United,Manchester City,3.0,3.0,2.47,2.63,1,2,3,2,1,1,2,8,4,0,2,0,1,3,1,1,8,11,6,8,2,3,16,10,35,65,1.83,1.92,1.19,1.76,3.07,29,79,57,43,22,36,64,64,100,14.57,3.29,3.87,3.65,2.05,1.26,1.83,3.1,6.0,1.69,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,lose,win
Dec 12 2017 - 7:45pm,Burnley,Stoke City,1.75,0.63,1.37,0.68,1,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,8,14,3,8,5,6,6,14,51,49,1.34,1.17,1.45,2.02,2.38,44,50,32,19,13,19,63,32,63,8.88,3.0,2.32,3.15,3.54,1.44,2.35,4.55,10.0,2.05,1.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 12 2017 - 8:00pm,Huddersfield Town,Chelsea,1.75,2.0,1.21,1.74,1,3,4,2,0,2,1,3,0,0,0,0,0,0,0,0,7,10,3,6,4,4,11,4,35,65,1.22,1.44,0.83,1.48,2.32,44,69,51,19,0,38,69,38,69,10.25,3.25,9.99,5.24,1.34,1.24,1.77,2.95,7.0,2.2,1.61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,lose,win
Dec 12 2017 - 8:00pm,Crystal Palace,Watford,1.13,1.63,1.37,0.74,2,1,3,1,0,1,4,6,2,0,2,1,0,2,0,3,11,6,5,3,6,3,14,18,53,47,1.8,1.49,1.69,1.16,3.13,57,88,69,38,13,51,82,38,69,11.5,4.51,2.33,3.27,3.38,1.27,1.87,3.2,5.5,1.71,2.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 13 2017 - 7:45pm,Swansea City,Manchester City,0.88,3.0,1.11,2.63,0,4,4,2,0,2,2,5,0,0,0,0,0,0,0,0,6,21,4,11,2,10,12,6,21,79,1.25,1.9,0.93,2.83,2.51,38,69,51,19,13,25,69,44,88,12.88,4.01,9.99,7.46,1.21,1.15,1.5,2.25,3.75,1.95,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,lose,win
Dec 13 2017 - 7:45pm,Newcastle United,Everton,1.25,0.5,1.47,0.79,0,1,1,1,0,1,4,1,2,1,2,0,1,2,0,2,9,8,5,5,4,3,10,11,55,45,1.4,1.1,1.36,1.0,2.69,51,88,44,26,13,44,76,44,76,8.63,4.13,2.42,3.25,3.23,1.36,2.14,3.75,8.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Dec 13 2017 - 7:45pm,Southampton,Leicester City,1.33,1.25,1.0,1.05,1,4,5,3,0,3,9,9,1,0,0,0,0,1,0,0,10,14,5,12,5,2,13,9,53,47,1.57,1.26,1.5,2.18,2.73,60,72,42,36,24,36,65,54,77,12.58,1.66,2.1,3.35,3.91,1.32,2.0,3.55,7.0,1.8,1.87,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,lose,win
Dec 13 2017 - 8:00pm,Manchester United,AFC Bournemouth,2.63,1.0,2.47,0.95,1,0,1,1,1,0,4,9,1,0,2,0,1,0,1,1,6,12,3,8,3,4,14,12,56,44,1.75,1.27,1.16,1.83,2.5,32,63,57,32,7,38,57,38,82,11.25,2.88,1.26,6.22,9.99,1.16,1.53,2.35,3.75,2.05,1.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
