date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Sep 25 2021 - 2:00pm,Leeds United,West Ham United,0.5,2.0,0.95,1.26,1,2,3,1,1,0,5,7,3,0,2,0,1,2,1,1,17,22,6,8,11,14,11,5,54,46,1.63,1.96,1.78,2.29,3.25,50,75,75,50,25,50,75,75,75,10.0,4.5,2.8,3.75,2.4,1.25,1.69,2.55,4.35,1.54,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,lose,win
Sep 25 2021 - 2:00pm,Leicester City,Burnley,1.5,0.0,1.79,0.74,2,2,4,3,1,2,8,3,2,0,4,0,1,1,1,3,23,11,4,6,19,5,11,6,67,33,1.25,1.39,2.26,1.4,2.0,25,50,25,25,0,0,50,25,75,10.0,1.5,1.57,4.1,6.25,1.33,1.87,3.1,6.0,1.87,1.83,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,draw,draw
Sep 25 2021 - 2:00pm,Watford,Newcastle United,1.5,0.0,0.42,1.0,1,1,2,1,0,1,5,6,4,0,3,0,2,2,2,1,17,21,6,7,11,14,17,7,52,48,1.26,1.21,1.79,2.06,3.5,50,100,50,50,50,25,75,75,100,7.5,5.0,2.35,3.4,3.2,1.39,2.1,3.5,6.75,1.8,1.91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,draw,draw
Sep 25 2021 - 4:30pm,Brentford,Liverpool,1.5,3.0,1.26,2.26,3,3,6,2,1,1,2,11,1,0,1,0,1,0,0,1,13,17,5,7,8,10,9,7,33,67,0.99,2.72,1.43,2.07,2.25,0,75,50,0,0,0,75,50,100,12.5,2.5,6.5,4.5,1.5,1.28,2.05,2.65,5.25,1.87,1.83,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,draw,draw
Sep 26 2021 - 1:00pm,Southampton,Wolverhampton Wanderers,1.0,1.5,1.32,1.42,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,19,6,7,4,12,2,12,8,57,43,1.15,1.67,2.15,0.93,1.25,25,50,0,0,0,0,50,25,50,12.0,5.0,2.7,3.2,2.75,1.42,2.15,3.6,7.0,1.83,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,lose,win
Sep 26 2021 - 3:30pm,Arsenal,Tottenham Hotspur,1.5,1.5,2.16,1.63,3,1,4,3,3,0,4,4,2,0,1,0,0,2,0,1,13,11,8,5,5,6,14,12,47,53,1.92,0.88,1.65,1.28,1.75,0,50,25,0,0,25,50,25,50,11.5,5.5,2.3,3.4,3.15,1.39,2.05,3.45,6.75,1.8,1.91,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Sep 27 2021 - 7:00pm,Crystal Palace,Brighton & Hove Albion,2.0,3.0,1.53,1.53,1,1,2,1,1,0,6,5,2,0,4,0,0,2,1,3,9,9,4,5,5,4,12,8,47,53,1.53,1.29,1.28,1.21,1.75,25,50,50,0,0,0,25,50,75,11.0,4.0,2.95,3.15,2.6,1.5,2.35,4.05,8.0,1.95,1.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,draw,draw
Oct 02 2021 - 11:30am,Manchester United,Everton,2.0,1.33,1.84,0.53,1,1,2,1,1,0,10,1,1,0,1,0,1,0,0,1,14,13,7,3,7,10,9,8,72,28,2.3,1.63,2.08,1.26,3.5,50,84,67,50,34,17,67,67,100,10.34,3.66,1.39,4.95,8.25,1.28,1.71,2.75,4.95,1.91,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Oct 02 2021 - 2:00pm,Burnley,Norwich City,0.33,0.0,1.11,0.53,0,0,0,0,0,0,9,5,5,0,2,0,4,1,1,1,14,12,4,3,10,9,12,3,56,44,1.59,0.88,1.76,1.31,2.34,34,67,33,17,17,17,67,50,84,9.67,4.34,2.1,3.45,3.6,1.37,2.05,3.4,6.5,1.8,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 02 2021 - 2:00pm,Chelsea,Southampton,2.0,0.67,1.79,0.79,3,1,4,1,1,0,7,2,1,0,3,1,0,1,1,3,24,7,13,2,11,5,11,12,62,38,1.33,1.5,2.75,0.83,2.5,34,67,67,34,0,17,50,50,84,10.0,3.0,1.27,6.0,13.0,1.26,1.69,2.7,4.95,2.15,1.62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Oct 02 2021 - 2:00pm,Leeds United,Watford,0.33,1.0,0.95,0.79,1,0,1,1,1,0,6,3,0,0,3,0,0,0,0,3,21,7,3,3,18,4,10,16,67,33,1.68,1.41,2.03,0.87,2.83,50,84,67,33,0,50,100,67,67,9.33,4.33,1.69,3.9,5.25,1.28,1.71,2.65,4.65,1.67,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 02 2021 - 2:00pm,Wolverhampton Wanderers,Newcastle United,0.0,0.33,1.26,1.0,2,1,3,2,1,1,0,4,0,0,2,0,0,0,0,2,8,9,4,4,4,5,15,5,52,48,1.88,1.49,1.01,1.24,2.17,34,67,17,17,17,17,84,17,67,9.0,5.0,1.69,3.8,5.5,1.33,1.95,3.2,6.0,1.83,1.87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Oct 02 2021 - 4:30pm,Brighton & Hove Albion,Arsenal,2.0,1.0,1.16,1.47,0,0,0,0,0,0,8,5,2,0,1,0,0,2,0,1,22,9,3,3,19,6,7,5,58,42,1.51,1.35,1.99,1.08,2.5,17,84,33,17,17,33,100,33,67,7.67,4.0,2.75,3.3,2.65,1.41,2.1,3.5,7.0,1.8,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 03 2021 - 1:00pm,Crystal Palace,Leicester City,1.67,1.0,1.53,0.95,2,2,4,2,0,2,1,3,2,0,3,0,0,2,1,2,19,10,5,6,14,4,15,10,60,40,1.45,1.17,1.94,1.27,2.67,67,84,67,17,17,17,67,50,84,11.67,4.0,3.65,3.4,2.15,1.38,2.05,3.4,6.5,1.8,1.91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,draw,draw
Oct 03 2021 - 1:00pm,Tottenham Hotspur,Aston Villa,2.0,1.0,2.11,1.16,2,1,3,1,1,0,5,8,2,0,1,0,1,1,1,0,20,15,10,4,10,11,9,10,56,44,1.46,1.5,2.26,1.62,2.34,17,50,50,17,17,17,50,50,84,12.67,4.0,1.87,3.75,4.15,1.31,1.83,3.0,5.25,1.71,2.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Oct 03 2021 - 1:00pm,West Ham United,Brentford,1.33,1.67,1.68,1.16,1,2,3,1,0,1,10,6,2,0,3,0,1,1,0,3,20,12,6,4,14,8,13,10,60,40,1.85,1.28,2.19,1.27,2.67,67,84,50,34,17,50,84,34,50,8.67,3.0,1.74,3.65,5.25,1.39,2.1,3.55,7.0,1.95,1.77,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,lose,win
Oct 03 2021 - 3:30pm,Liverpool,Manchester City,2.33,2.0,2.58,2.42,2,2,4,0,0,0,3,4,3,0,3,0,1,2,1,2,7,13,5,4,2,9,10,12,49,51,2.94,2.24,1.15,1.44,1.67,17,50,17,0,0,17,50,17,84,20.67,2.67,2.6,3.35,2.8,1.29,1.8,2.85,5.0,1.57,2.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,draw,draw
Oct 16 2021 - 11:30am,Watford,Liverpool,1.33,2.33,0.42,2.26,0,5,5,2,0,2,1,9,0,0,0,0,0,0,0,0,7,20,3,9,4,11,4,10,24,76,1.44,2.51,0.8,2.3,3.5,50,100,67,33,33,33,84,84,100,15.33,4.33,9.21,5.4,1.34,1.19,1.55,2.38,4.55,1.95,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,lose,win
Oct 16 2021 - 2:00pm,Aston Villa,Wolverhampton Wanderers,2.33,2.0,1.21,1.42,2,3,5,0,0,0,6,7,2,0,3,0,0,2,0,3,15,11,6,6,9,5,7,13,48,52,1.36,1.43,1.66,1.45,1.83,17,67,17,0,0,17,50,33,67,9.34,4.0,2.17,3.35,3.56,1.36,2.08,3.8,8.0,1.91,1.91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lose,win
Oct 16 2021 - 2:00pm,Leicester City,Manchester United,1.33,2.33,1.79,1.21,4,2,6,2,1,1,4,3,0,0,3,0,0,0,0,3,21,19,11,7,10,12,4,17,49,51,1.59,1.83,2.34,2.06,2.0,50,50,33,17,0,33,67,0,84,14.33,3.66,3.61,3.6,2.06,1.26,1.77,2.94,5.8,1.67,2.1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,win,lose
Oct 16 2021 - 2:00pm,Manchester City,Burnley,2.33,0.33,2.47,0.74,2,0,2,1,1,0,6,2,1,0,0,0,1,0,0,0,15,8,8,3,7,5,11,5,71,29,2.43,1.4,2.12,0.95,3.33,34,84,67,67,34,50,67,50,84,13.66,2.34,1.12,9.6,23.27,1.11,1.36,1.93,3.35,2.2,1.62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 16 2021 - 2:00pm,Norwich City,Brighton & Hove Albion,0.0,2.33,0.63,1.53,0,0,0,0,0,0,8,4,3,0,5,0,1,2,3,2,17,12,4,4,13,8,5,14,35,65,1.49,1.26,1.67,1.51,2.67,67,84,67,17,0,34,84,50,100,10.66,3.66,3.62,3.35,2.15,1.38,2.08,3.4,8.4,1.91,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 16 2021 - 2:00pm,Southampton,Leeds United,0.67,0.67,1.32,1.05,1,0,1,0,0,0,8,1,2,0,3,0,0,2,0,3,20,4,6,0,14,4,16,14,45,55,1.48,1.73,2.03,0.46,2.17,67,67,17,17,17,17,50,34,67,10.34,4.0,2.35,3.6,2.97,1.22,1.62,2.53,4.85,1.53,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 16 2021 - 4:30pm,Brentford,Chelsea,1.33,2.33,1.26,2.11,0,1,1,1,0,1,5,5,1,0,1,0,1,0,1,0,17,6,8,2,9,4,13,8,44,56,1.13,1.92,2.11,0.9,2.67,33,84,33,17,17,50,67,33,67,9.0,3.0,8.25,4.45,1.48,1.34,2.0,3.79,8.01,2.05,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,lose,win
Oct 17 2021 - 1:00pm,Everton,West Ham United,3.0,2.33,1.53,1.26,0,1,1,0,0,0,7,9,0,0,2,0,0,0,2,0,15,17,3,5,12,12,4,4,39,61,1.61,2.07,1.53,1.84,3.17,67,84,67,50,17,17,67,67,84,11.0,3.34,2.52,3.58,2.83,1.29,1.88,2.86,6.2,1.67,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,lose,win
Oct 17 2021 - 3:30pm,Newcastle United,Tottenham Hotspur,0.67,1.0,1.58,1.63,2,3,5,4,1,3,2,9,5,1,1,0,1,5,0,1,8,15,2,5,6,10,13,4,36,64,1.66,1.01,0.96,1.71,3.34,67,84,67,50,17,50,67,50,67,8.33,4.67,3.05,3.44,2.08,1.26,1.75,2.94,5.8,1.67,2.1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,lose,win
Oct 18 2021 - 7:00pm,Arsenal,Crystal Palace,2.0,0.33,2.16,1.0,2,2,4,1,1,0,6,3,1,0,1,0,1,0,1,0,17,10,7,7,10,3,7,4,54,46,1.83,1.05,1.99,1.4,2.83,33,84,67,33,0,50,84,34,84,10.33,2.33,1.67,3.9,5.5,1.31,1.93,3.4,6.8,1.95,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,draw,draw
Oct 22 2021 - 7:00pm,Arsenal,Aston Villa,1.75,0.75,2.16,1.16,3,1,4,2,2,0,7,4,2,0,5,0,1,1,3,2,23,11,10,5,13,6,16,9,54,46,1.87,1.53,2.47,1.31,2.88,50,75,63,38,13,38,75,50,88,13.75,3.75,1.94,3.75,4.1,1.29,1.85,3.4,6.2,1.75,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,win,lose
Oct 23 2021 - 11:30am,Chelsea,Norwich City,2.25,0.25,1.79,0.53,7,0,7,3,3,0,5,0,0,0,3,1,0,0,1,3,24,4,14,2,10,2,16,14,62,38,1.68,0.99,3.05,0.48,2.38,13,63,50,25,13,25,63,38,88,8.5,3.0,1.15,7.6,20.0,1.18,1.58,2.38,4.55,2.5,1.5,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 23 2021 - 2:00pm,Crystal Palace,Newcastle United,1.5,0.25,1.53,1.0,1,1,2,0,0,0,3,7,3,0,4,0,2,1,1,3,16,7,5,2,11,5,15,10,75,25,1.57,1.43,1.85,0.88,2.63,63,88,50,25,13,25,75,38,88,8.75,4.5,1.88,3.33,3.61,1.38,2.02,3.4,6.8,1.75,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Oct 23 2021 - 2:00pm,Everton,Watford,2.25,0.75,1.53,0.79,2,5,7,2,1,1,3,5,4,0,3,0,1,3,1,2,16,20,4,9,12,11,9,13,50,50,1.59,1.28,1.65,2.32,2.38,38,63,38,38,0,25,75,38,63,9.75,3.0,1.58,3.65,5.05,1.32,1.97,3.55,7.2,1.95,1.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,lose,win
Oct 23 2021 - 2:00pm,Leeds United,Wolverhampton Wanderers,1.0,2.25,0.95,1.42,1,1,2,1,0,1,6,3,2,0,3,0,0,2,1,2,20,8,6,2,14,6,16,14,63,37,1.77,1.43,2.19,0.82,2.5,38,63,50,25,13,13,63,63,75,11.25,4.25,2.25,3.22,2.85,1.3,1.88,3.2,6.4,1.7,2.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,draw,draw
Oct 23 2021 - 2:00pm,Southampton,Burnley,1.25,0.25,1.32,0.74,2,2,4,2,1,1,6,2,1,0,3,0,0,1,1,2,18,11,6,6,12,5,10,11,61,39,1.62,1.28,1.96,1.39,2.0,38,63,25,25,0,13,50,13,88,10.0,3.0,2.01,3.12,3.48,1.36,2.03,3.5,7.0,1.8,1.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,draw,draw
Oct 23 2021 - 4:30pm,Brighton & Hove Albion,Manchester City,1.75,1.75,1.16,2.42,1,4,5,3,0,3,7,6,2,0,3,0,0,2,1,2,11,24,6,14,5,10,11,10,48,52,1.63,2.04,1.49,2.8,1.75,25,50,25,13,0,13,38,25,75,14.75,4.25,7.5,4.75,1.4,1.28,1.8,3.2,6.4,2.05,1.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,lose,win
Oct 24 2021 - 1:00pm,Brentford,Leicester City,1.0,1.0,1.26,0.95,1,2,3,1,0,1,9,2,1,0,1,0,1,0,0,1,19,12,8,8,11,4,14,7,54,46,1.38,1.19,2.12,1.45,3.13,63,75,63,38,25,38,88,50,88,7.75,3.25,2.75,3.3,2.5,1.38,1.9,3.35,6.8,1.7,2.05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,lose,win
Oct 24 2021 - 1:00pm,West Ham United,Tottenham Hotspur,1.0,1.5,1.68,1.63,1,0,1,0,0,0,2,4,2,0,1,0,2,0,0,1,14,8,5,5,9,3,11,4,38,62,1.94,1.19,1.57,1.16,3.5,75,88,88,50,25,38,88,50,88,11.5,3.0,2.38,3.5,2.8,1.3,1.72,3.15,6.4,1.67,2.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 24 2021 - 3:30pm,Manchester United,Liverpool,1.75,2.5,1.84,2.26,0,5,5,4,0,4,6,3,6,1,0,0,3,4,0,0,13,20,6,9,7,11,11,9,37,63,2.25,2.45,1.49,2.19,3.88,50,88,75,50,50,25,88,75,100,17.25,2.0,2.69,3.74,2.51,1.21,1.62,2.38,4.7,1.53,2.38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,lose,win
Oct 30 2021 - 11:30am,Leicester City,Arsenal,1.75,1.0,1.79,1.47,0,2,2,2,0,2,7,6,2,0,0,0,0,2,0,0,16,10,9,6,7,4,10,10,64,36,1.77,1.28,1.98,1.25,2.5,25,50,38,38,25,38,75,25,63,8.75,2.5,2.4,3.4,2.85,1.26,1.93,3.3,5.8,1.67,2.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,lose,win
Oct 30 2021 - 2:00pm,Burnley,Brentford,0.5,2.0,1.11,1.16,3,1,4,3,3,0,4,2,1,0,1,0,0,1,0,1,18,14,7,5,11,9,8,10,41,59,1.63,1.28,1.93,1.48,1.63,50,63,25,0,0,25,63,38,38,11.0,6.0,2.75,3.3,2.55,1.38,2.25,3.8,8.0,1.8,1.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Oct 30 2021 - 2:00pm,Liverpool,Brighton & Hove Albion,2.0,2.0,2.58,1.53,2,2,4,3,2,1,5,3,2,0,2,0,0,2,0,2,16,10,5,7,11,3,5,4,58,42,2.49,1.32,1.77,1.46,2.13,50,75,38,13,0,13,63,38,75,13.25,4.5,1.35,5.25,7.75,1.16,1.61,2.2,4.05,2.0,1.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,draw,draw
Oct 30 2021 - 2:00pm,Manchester City,Crystal Palace,2.5,0.5,2.47,1.0,0,2,2,1,0,1,7,1,2,1,3,0,3,0,1,2,15,10,5,5,10,5,10,8,68,32,2.35,1.14,1.91,1.09,3.25,25,88,75,50,25,38,88,63,88,11.75,1.25,1.11,9.0,18.0,1.14,1.4,2.0,3.8,2.05,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,lose,win
Oct 30 2021 - 2:00pm,Newcastle United,Chelsea,0.5,2.5,1.58,2.11,0,3,3,0,0,0,0,2,3,0,2,0,2,1,0,2,9,21,2,9,7,12,10,11,21,79,1.48,1.66,0.86,2.63,3.13,63,88,50,38,25,63,75,38,50,11.0,4.5,9.0,5.25,1.31,1.25,1.67,2.74,5.6,2.05,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,lose,win
Oct 30 2021 - 2:00pm,Watford,Southampton,1.0,0.5,0.42,0.79,0,1,1,1,0,1,5,8,2,0,2,0,1,1,0,2,12,13,5,2,7,11,17,4,39,61,1.28,1.33,1.47,1.35,3.25,63,88,63,63,25,25,63,75,88,8.25,5.0,2.9,3.5,2.35,1.3,2.0,3.2,6.4,1.7,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Oct 30 2021 - 4:30pm,Tottenham Hotspur,Manchester United,2.25,1.75,2.11,1.21,0,3,3,1,0,1,10,1,2,0,3,0,0,2,2,1,10,11,0,5,10,6,19,16,58,42,1.66,1.89,1.12,1.28,2.5,50,63,50,13,13,25,63,38,88,12.75,4.25,2.8,3.6,2.38,1.24,1.67,2.98,5.4,1.62,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,lose,win
Oct 31 2021 - 2:00pm,Norwich City,Leeds United,0.25,0.5,0.63,1.05,1,2,3,0,0,0,5,0,1,0,4,0,0,1,2,2,15,14,4,7,11,7,13,24,48,52,1.54,1.41,1.56,1.63,2.63,63,75,50,25,13,38,63,50,75,9.75,4.25,3.35,3.5,2.14,1.27,1.67,3.05,5.9,1.62,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,lose,win
Oct 31 2021 - 4:30pm,Aston Villa,West Ham United,1.75,2.5,1.21,1.26,1,4,5,3,1,2,3,6,1,1,2,0,0,2,0,2,10,22,4,10,6,12,10,13,42,58,1.44,2.01,1.21,2.38,2.75,50,75,50,25,25,25,50,50,75,10.75,4.0,2.8,3.5,2.45,1.28,1.74,3.2,6.2,1.67,2.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,lose,win
Nov 01 2021 - 8:00pm,Wolverhampton Wanderers,Everton,0.75,1.25,1.26,0.53,2,1,3,2,2,0,4,3,1,0,1,0,0,1,0,1,11,15,5,6,6,9,10,8,62,38,1.67,1.54,1.41,1.69,2.25,38,75,38,13,0,38,75,25,75,7.25,4.0,2.2,3.3,3.4,1.46,2.25,4.4,9.4,1.95,1.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Nov 05 2021 - 8:00pm,Southampton,Aston Villa,1.2,0.6,1.32,1.16,1,0,1,1,1,0,10,8,2,0,2,0,0,2,1,1,8,11,4,4,4,7,11,13,56,44,1.69,1.49,1.16,1.43,2.4,50,60,50,30,10,30,60,50,90,12.6,4.2,2.05,3.6,3.6,1.29,1.8,3.2,6.2,1.67,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 06 2021 - 12:30pm,Manchester United,Manchester City,1.4,2.0,1.84,2.42,0,2,2,2,0,2,1,9,1,0,2,0,0,1,0,2,6,17,2,6,4,11,10,12,33,67,2.09,2.19,0.69,2.12,3.1,50,60,50,50,40,20,50,40,100,15.0,4.8,4.5,4.0,1.67,1.21,1.6,2.64,4.85,1.62,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,lose,win
Nov 06 2021 - 3:00pm,Brentford,Norwich City,0.8,0.2,1.26,0.53,1,2,3,2,0,2,6,2,2,0,3,0,2,0,1,2,22,12,3,7,19,5,11,12,65,35,1.53,0.89,2.15,1.5,2.8,20,60,40,30,30,30,70,40,80,6.6,3.4,1.58,4.05,5.9,1.33,2.0,3.6,7.2,2.0,1.75,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,lose,win
Nov 06 2021 - 3:00pm,Chelsea,Burnley,2.4,0.4,1.79,0.74,1,1,2,1,1,0,14,2,1,0,4,0,0,1,0,4,25,6,5,3,20,3,6,9,70,30,1.95,1.31,2.49,0.8,3.4,40,90,70,50,10,40,80,50,100,8.4,2.6,1.23,6.2,13.5,1.22,1.6,2.89,5.4,2.2,1.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Nov 06 2021 - 3:00pm,Crystal Palace,Wolverhampton Wanderers,1.4,2.0,1.53,1.42,2,0,2,0,0,0,4,6,2,0,1,0,1,1,1,0,12,7,7,3,5,4,13,15,60,40,1.62,1.31,1.67,0.95,2.2,50,70,30,20,10,10,40,50,80,9.6,4.6,2.46,3.2,3.05,1.45,2.14,4.5,9.6,1.95,1.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 06 2021 - 5:30pm,Brighton & Hove Albion,Newcastle United,1.4,0.4,1.16,1.0,1,1,2,1,1,0,2,5,3,1,4,0,0,4,1,3,15,7,6,2,9,5,15,9,66,34,1.6,1.32,1.66,0.82,2.6,60,90,40,20,20,30,80,40,80,10.8,4.8,1.6,3.8,6.0,1.31,1.91,3.45,6.8,1.95,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Nov 07 2021 - 2:00pm,Arsenal,Watford,2.0,1.2,2.16,0.79,1,0,1,0,0,0,4,2,4,0,3,1,2,2,2,2,15,8,7,2,8,6,6,16,61,39,1.99,1.49,1.87,0.96,3.0,50,70,50,50,10,60,90,40,60,11.0,3.8,1.41,4.6,6.8,1.21,1.61,2.55,4.55,1.8,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 07 2021 - 2:00pm,Everton,Tottenham Hotspur,1.8,1.2,1.53,1.63,0,0,0,0,0,0,4,2,2,1,4,0,1,2,1,3,13,9,3,0,10,9,12,17,45,55,1.6,1.18,1.43,0.92,3.2,50,70,60,50,20,30,60,40,90,9.8,3.8,2.65,3.1,2.75,1.35,2.05,3.4,6.75,1.8,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 07 2021 - 2:00pm,Leeds United,Leicester City,1.0,1.4,0.95,0.95,1,1,2,2,1,1,10,5,1,0,1,0,1,0,0,1,19,11,6,5,13,6,8,5,56,44,1.85,1.24,2.11,1.33,3.1,80,90,80,30,10,30,100,70,90,10.0,4.0,2.9,3.35,2.33,1.23,1.7,2.65,4.7,1.57,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,draw,draw
Nov 07 2021 - 4:30pm,West Ham United,Liverpool,1.4,2.6,1.68,2.26,3,2,5,2,1,1,3,2,1,0,1,0,1,0,0,1,8,17,4,6,4,11,11,6,31,69,1.86,2.4,1.02,2.1,3.8,50,90,90,50,40,40,90,70,100,14.8,1.6,4.82,4.44,1.66,1.16,1.46,2.38,3.85,1.5,2.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,win,lose
