date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Nov 10 2018 - 12:30pm,Cardiff City,Brighton & Hove Albion,0.67,0.67,1.05,0.68,2,1,3,2,1,1,4,1,2,0,1,1,1,1,1,1,16,6,7,4,9,2,7,21,60,40,1.36,0.8,1.84,0.81,2.83,42,67,50,42,25,34,75,50,75,8.16,4.0,2.6,3.05,3.1,1.53,2.6,5.2,15.0,2.05,1.69,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 10 2018 - 3:00pm,Huddersfield Town,West Ham United,0.67,0.8,0.47,1.11,1,1,2,1,1,0,5,6,1,0,1,0,1,0,1,0,15,10,8,6,7,4,9,8,43,57,1.13,1.27,1.86,1.45,2.17,30,57,39,30,0,47,92,20,49,7.4,4.33,3.35,3.3,2.35,1.37,2.15,3.95,10.0,1.87,1.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Nov 10 2018 - 3:00pm,Leicester City,Burnley,1.4,0.67,1.42,0.89,0,0,0,0,0,0,12,1,2,0,0,0,0,2,0,0,15,5,6,2,9,3,13,10,63,37,1.52,0.94,1.93,0.69,3.15,65,84,64,35,25,57,75,35,82,6.6,5.3,1.53,4.2,7.0,1.25,1.8,3.0,6.1,1.91,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 10 2018 - 3:00pm,Newcastle United,AFC Bournemouth,0.5,1.8,1.32,0.84,2,1,3,3,2,1,7,10,2,0,1,0,1,1,0,1,15,10,7,5,8,5,9,11,39,61,1.11,1.44,1.78,1.41,2.69,35,84,65,20,0,29,65,57,84,12.67,2.2,3.0,3.35,2.5,1.31,1.95,3.5,7.4,1.71,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,win,lose
Nov 10 2018 - 3:00pm,Southampton,Watford,0.6,1.4,1.21,1.21,1,1,2,1,1,0,7,6,3,0,2,0,1,2,0,2,11,10,5,7,6,3,13,13,42,58,1.57,1.32,1.34,1.49,2.1,40,70,40,20,0,20,50,50,70,11.4,4.4,2.4,3.3,3.2,1.33,2.0,3.6,8.2,1.8,1.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,draw,draw
Nov 10 2018 - 5:30pm,Crystal Palace,Tottenham Hotspur,0.4,2.57,1.05,1.74,0,1,1,0,0,0,10,6,1,0,1,0,1,0,0,1,11,9,6,3,5,6,12,9,35,65,1.51,1.39,1.51,1.27,2.33,39,73,46,17,7,22,56,49,69,11.23,3.37,4.85,3.95,1.74,1.23,1.74,2.85,6.2,1.71,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,lose,win
Nov 11 2018 - 12:00pm,Liverpool,Fulham,2.6,0.17,2.79,0.26,2,0,2,1,1,0,6,3,1,0,1,0,0,1,0,1,15,8,8,4,7,4,11,9,73,27,1.77,0.96,1.95,1.01,3.05,35,72,72,45,19,37,82,54,62,8.27,2.43,1.12,10.75,22.25,1.06,1.25,1.65,2.57,1.91,1.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 11 2018 - 2:15pm,Chelsea,Everton,2.33,1.0,2.21,1.05,0,0,0,0,0,0,5,5,4,0,3,0,3,1,2,1,12,5,5,2,7,3,7,11,68,32,1.85,1.51,1.5,0.61,3.44,82,100,74,54,17,37,72,74,100,11.2,2.87,1.4,5.15,8.25,1.16,1.53,2.35,4.4,1.77,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 11 2018 - 4:30pm,Arsenal,Wolverhampton Wanderers,2.17,1.4,2.37,1.21,1,1,2,1,0,1,11,2,2,0,2,0,0,2,0,2,7,12,4,6,3,6,9,16,71,29,1.54,1.62,1.39,1.4,2.04,35,70,17,17,0,27,45,42,90,11.17,3.07,1.62,4.15,5.7,1.2,1.65,2.6,5.3,1.67,2.05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,draw,draw
Nov 11 2018 - 4:30pm,Manchester City,Manchester United,3.0,1.67,2.84,1.58,3,1,4,1,1,0,5,1,1,0,1,0,1,0,1,0,12,3,6,2,6,1,12,12,64,36,2.52,1.46,1.69,0.63,4.0,67,100,83,50,34,75,100,42,92,13.83,3.5,1.4,5.2,8.0,1.14,1.47,2.2,3.9,1.71,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,win,lose
Nov 24 2018 - 3:00pm,Brighton & Hove Albion,Leicester City,2.0,1.5,1.21,1.32,1,1,2,1,1,0,6,1,3,0,2,1,0,3,3,0,12,7,4,4,8,3,10,7,54,46,1.18,1.38,1.44,1.11,2.99,64,72,64,37,19,27,74,54,90,10.1,4.07,3.05,3.25,2.55,1.42,2.25,4.35,7.5,1.91,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Nov 24 2018 - 3:00pm,Everton,Cardiff City,2.17,0.2,1.79,0.74,1,0,1,0,0,0,7,3,0,0,3,0,0,0,1,2,14,6,9,2,5,4,12,13,70,30,1.57,1.03,2.04,0.78,2.8,54,80,54,37,20,44,74,45,72,9.73,2.17,1.43,4.65,8.25,1.25,1.77,2.95,5.0,2.0,1.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 24 2018 - 3:00pm,Fulham,Southampton,0.8,0.67,1.11,0.84,3,2,5,3,2,1,2,5,2,0,3,0,1,1,0,3,9,15,6,9,3,6,10,6,37,63,1.65,1.3,1.28,2.09,3.32,47,92,55,29,29,45,75,45,84,10.27,4.2,2.6,3.35,2.85,1.29,1.91,3.25,5.75,1.71,2.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,win,lose
Nov 24 2018 - 3:00pm,Manchester United,Crystal Palace,2.0,1.0,1.89,1.53,0,0,0,0,0,0,10,3,1,0,2,0,0,1,2,0,10,12,6,3,4,9,13,12,59,41,1.83,1.11,1.63,1.23,2.85,65,92,65,19,10,10,74,74,92,9.5,3.8,1.42,4.85,8.25,1.24,1.74,2.9,5.2,1.95,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 24 2018 - 3:00pm,Watford,Liverpool,2.0,2.33,1.42,2.32,0,3,3,0,0,0,5,5,0,0,1,1,0,0,0,2,6,11,2,8,4,3,12,13,36,64,1.4,1.48,0.78,1.56,2.59,59,92,58,9,0,34,75,33,92,11.17,4.0,6.35,4.3,1.56,1.2,1.65,2.6,3.8,1.74,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,lose,win
Nov 24 2018 - 3:00pm,West Ham United,Manchester City,1.17,2.2,1.63,2.32,0,4,4,3,0,3,8,1,0,0,0,0,0,0,0,0,7,9,2,7,5,2,6,3,30,70,1.43,1.66,0.97,1.42,2.25,35,55,35,27,19,27,64,45,64,13.63,4.33,12.5,6.35,1.26,1.13,1.43,2.1,2.95,1.83,1.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,lose,win
Nov 24 2018 - 5:30pm,Tottenham Hotspur,Chelsea,1.5,2.6,2.0,1.58,3,1,4,2,2,0,4,4,0,0,3,0,0,0,2,1,16,8,10,3,6,5,19,12,39,61,1.64,1.71,2.07,1.08,2.43,35,65,65,23,0,10,80,55,65,11.55,2.25,2.8,3.4,2.6,1.23,1.74,2.85,4.25,1.56,2.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,win,lose
Nov 25 2018 - 1:30pm,AFC Bournemouth,Arsenal,1.83,2.0,1.53,1.32,1,2,3,2,1,1,5,8,2,0,1,0,0,2,1,0,8,16,6,5,2,11,6,9,41,59,1.43,1.5,1.18,1.88,3.8,84,92,84,57,39,47,74,65,92,9.83,3.93,3.65,3.8,2.0,1.14,1.48,2.2,3.3,1.45,2.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,lose,win
Nov 25 2018 - 4:00pm,Wolverhampton Wanderers,Huddersfield Town,1.33,0.4,1.79,0.37,0,2,2,1,0,1,3,5,1,0,2,0,0,1,1,1,10,11,4,7,6,4,9,8,44,56,1.53,1.15,1.22,1.52,3.14,65,92,47,37,19,65,75,54,82,10.17,3.67,1.5,4.2,7.75,1.41,2.25,4.25,6.5,2.4,1.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,lose,win
Nov 26 2018 - 8:30pm,Burnley,Newcastle United,0.8,0.6,1.21,1.05,1,2,3,3,1,2,5,5,0,0,1,0,0,0,0,1,13,12,5,4,8,8,6,11,56,44,1.01,1.05,1.52,1.29,2.4,40,70,50,40,10,50,70,40,60,6.6,3.8,3.05,3.15,2.6,1.43,2.3,4.4,7.5,1.95,1.77,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,lose,win
Nov 30 2018 - 8:00pm,Cardiff City,Wolverhampton Wanderers,1.0,1.33,1.05,1.21,2,1,3,1,0,1,7,6,1,0,2,0,0,1,0,2,12,14,4,5,8,9,3,12,47,53,1.43,1.58,1.44,1.61,2.4,45,61,36,22,22,37,54,29,85,10.04,3.5,3.65,3.2,2.25,1.43,2.35,4.45,7.5,2.0,1.69,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,win,lose
Dec 01 2018 - 3:00pm,Crystal Palace,Burnley,0.33,0.71,1.05,0.89,2,0,2,1,1,0,10,2,1,0,1,0,0,1,1,0,21,3,10,0,11,3,9,10,58,42,1.51,0.91,2.61,0.6,2.34,30,54,37,30,22,15,38,38,77,10.04,3.81,1.57,3.75,6.6,1.33,2.0,3.6,5.75,2.05,1.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 01 2018 - 3:00pm,Huddersfield Town,Brighton & Hove Albion,0.71,0.57,0.47,0.68,1,2,3,2,1,1,2,6,0,1,2,0,1,0,1,1,6,10,3,7,3,3,10,12,32,68,1.23,0.8,0.86,1.5,1.93,29,57,29,15,0,29,93,15,50,7.14,3.43,2.4,2.9,3.4,1.57,2.75,5.65,9.25,2.25,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,lose,win
Dec 01 2018 - 3:00pm,Leicester City,Watford,1.33,1.33,1.42,1.21,2,0,2,2,2,0,4,8,2,0,1,1,0,2,0,2,7,7,4,0,3,7,7,6,37,63,1.59,1.35,0.98,0.98,2.25,59,83,34,17,0,50,75,25,75,10.5,4.84,2.45,3.1,3.15,1.33,2.0,3.6,5.75,1.8,1.91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 01 2018 - 3:00pm,Manchester City,AFC Bournemouth,3.0,1.5,2.84,0.84,3,1,4,2,1,1,8,4,0,0,0,0,0,0,0,0,12,4,7,2,5,2,9,3,73,27,2.4,1.43,1.79,0.67,3.8,45,100,85,45,22,54,92,62,92,14.24,1.74,1.12,8.75,20.5,1.06,1.25,1.65,2.56,1.87,1.8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Dec 01 2018 - 3:00pm,Newcastle United,West Ham United,0.86,0.83,1.32,1.11,0,3,3,1,0,1,7,3,3,0,3,0,1,2,3,0,12,8,5,5,7,3,10,10,58,42,1.2,1.3,1.56,1.06,2.56,62,77,54,25,0,40,79,31,70,10.54,3.81,2.45,3.2,2.95,1.33,2.0,3.65,6.5,1.8,1.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,lose,win
Dec 01 2018 - 5:30pm,Southampton,Manchester United,0.67,1.43,1.21,1.58,2,2,4,4,2,2,3,5,4,0,4,0,1,3,2,2,13,10,7,6,6,4,12,13,40,60,1.54,1.34,1.67,1.34,2.79,68,84,68,37,7,36,75,47,77,11.31,5.04,4.0,3.3,2.0,1.31,1.95,3.45,5.25,1.77,1.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,draw,draw
Dec 02 2018 - 12:00pm,Chelsea,Fulham,2.14,0.14,2.21,0.26,2,0,2,1,1,0,4,6,2,0,1,0,0,2,0,1,11,9,10,5,1,4,8,17,66,34,1.8,0.97,1.77,1.23,3.22,57,86,64,50,22,29,79,57,86,7.71,2.85,1.21,6.65,13.75,1.11,1.38,1.95,2.9,1.83,1.87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2018 - 2:05pm,Arsenal,Tottenham Hotspur,2.0,2.63,2.37,1.74,4,2,6,3,1,2,8,5,3,0,4,1,1,2,2,3,19,10,8,7,11,3,15,17,59,41,1.52,1.37,2.15,1.4,2.6,54,88,46,21,7,34,60,61,82,10.63,3.21,2.6,3.55,2.75,1.15,1.5,2.25,3.55,1.45,2.55,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,win,lose
Dec 02 2018 - 4:15pm,Liverpool,Everton,2.67,1.0,2.79,1.05,1,0,1,0,0,0,8,1,3,0,2,0,1,2,0,2,14,8,4,4,10,4,12,7,57,43,1.8,1.36,1.7,1.07,2.59,42,75,59,33,9,33,67,50,67,11.67,3.0,1.48,4.3,7.0,1.21,1.69,2.7,3.8,1.83,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 04 2018 - 7:45pm,AFC Bournemouth,Huddersfield Town,1.57,0.83,1.53,0.37,2,1,3,3,2,1,4,8,4,0,2,0,0,4,0,2,7,17,3,7,4,10,14,11,32,68,1.4,1.21,0.98,2.32,3.17,69,93,61,31,16,55,86,38,85,9.88,4.29,1.74,3.75,5.4,1.27,1.87,3.2,6.2,1.83,1.87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,win,lose
Dec 04 2018 - 7:45pm,Brighton & Hove Albion,Crystal Palace,1.83,1.0,1.21,1.53,3,1,4,3,3,0,4,5,2,1,3,0,1,2,1,2,7,14,4,6,3,8,14,12,31,69,1.23,1.12,1.0,1.88,2.41,55,69,47,24,9,9,70,45,77,7.43,4.5,3.0,3.05,2.7,1.48,2.45,4.8,9.5,2.0,1.69,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,win,lose
Dec 04 2018 - 7:45pm,West Ham United,Cardiff City,1.0,0.17,1.63,0.74,3,1,4,0,0,0,10,4,1,0,2,0,1,0,1,1,15,8,12,6,3,2,10,10,61,39,1.36,0.99,2.07,1.18,2.52,38,54,45,38,24,30,69,38,69,9.47,3.33,1.67,3.95,5.65,1.24,1.74,2.9,5.2,1.74,2.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,win,lose
Dec 04 2018 - 8:00pm,Watford,Manchester City,1.71,2.33,1.42,2.32,1,2,3,1,0,1,3,11,0,0,1,0,0,0,0,1,10,13,8,8,2,5,4,8,29,71,1.31,1.62,1.46,1.97,2.67,30,84,60,24,9,38,62,38,84,12.53,3.96,9.0,5.35,1.36,1.19,1.61,2.5,4.5,1.87,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,lose,win
Dec 05 2018 - 7:45pm,Burnley,Liverpool,0.67,2.43,1.21,2.32,1,3,4,0,0,0,5,9,1,0,0,0,0,1,0,0,10,15,7,13,3,2,10,3,25,75,1.09,1.5,1.4,2.23,2.73,54,93,55,25,0,41,86,47,77,8.47,3.26,12.25,5.95,1.28,1.13,1.5,2.3,4.6,2.0,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,lose,win
Dec 05 2018 - 7:45pm,Fulham,Leicester City,1.17,1.43,1.11,1.32,1,1,2,1,1,0,10,8,0,0,0,0,0,0,0,0,18,12,8,6,10,6,12,7,45,55,1.59,1.34,2.14,1.49,3.5,69,93,62,40,32,40,86,54,100,10.71,4.03,2.85,3.35,2.6,1.21,1.74,2.9,6.95,1.65,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Dec 05 2018 - 7:45pm,Wolverhampton Wanderers,Chelsea,1.14,2.17,1.79,1.58,2,1,3,1,0,1,1,5,4,0,4,0,1,3,0,4,6,14,3,4,3,10,18,10,29,71,1.48,1.61,0.84,1.56,2.7,38,85,56,31,7,38,62,62,85,12.04,2.9,5.55,3.8,1.71,1.22,1.77,2.95,6.15,1.77,1.87,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,win,lose
Dec 05 2018 - 7:45pm,Everton,Newcastle United,2.29,1.0,1.79,1.05,1,1,2,2,1,1,14,2,0,0,5,0,0,0,0,5,12,9,4,6,8,3,7,18,76,24,1.63,1.09,1.78,1.13,2.27,54,68,54,23,9,54,54,30,60,10.26,2.5,1.51,4.2,7.5,1.19,1.67,2.7,5.3,1.87,1.77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,draw,draw
Dec 05 2018 - 8:00pm,Manchester United,Arsenal,1.83,2.17,1.89,1.32,2,2,4,2,1,1,4,4,3,0,3,0,3,0,2,1,8,7,8,5,0,2,13,10,44,56,1.79,1.56,1.34,1.12,3.5,84,92,84,42,34,42,75,67,92,11.34,3.17,2.35,3.55,3.1,1.14,1.51,2.35,4.7,1.49,2.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,draw,draw
Dec 05 2018 - 8:00pm,Tottenham Hotspur,Southampton,1.8,0.57,2.0,0.84,3,1,4,1,1,0,8,6,0,0,0,0,0,0,0,0,12,15,9,6,3,9,7,5,52,48,1.72,1.41,1.65,1.78,2.87,52,73,59,35,15,39,79,59,66,9.31,3.14,1.36,5.25,9.75,1.11,1.45,2.15,4.5,1.74,1.91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,win,lose
Dec 08 2018 - 12:30pm,AFC Bournemouth,Liverpool,1.75,2.5,1.53,2.32,0,4,4,1,0,1,6,6,2,0,1,0,2,0,0,1,6,9,3,5,3,4,9,11,40,60,1.34,1.59,0.88,1.38,2.75,69,88,63,19,7,32,69,44,82,11.13,3.75,7.0,4.6,1.49,1.16,1.54,2.35,4.1,1.62,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,lose,win
Dec 08 2018 - 3:00pm,Arsenal,Huddersfield Town,2.13,0.71,2.37,0.37,1,0,1,0,0,0,7,1,5,0,4,0,4,1,3,1,11,6,3,0,8,6,13,20,61,39,1.6,1.37,1.3,0.66,3.15,67,100,48,34,14,55,82,52,86,10.96,3.88,1.28,5.9,12.5,1.17,1.57,2.4,4.45,1.95,1.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 08 2018 - 3:00pm,Burnley,Brighton & Hove Albion,0.57,0.88,1.21,0.68,1,0,1,1,1,0,2,7,2,0,0,0,0,2,0,0,9,14,5,2,4,12,11,11,37,63,1.14,0.89,1.16,1.39,2.9,54,88,61,41,0,48,93,41,73,6.95,3.84,2.9,3.05,2.8,1.45,2.4,4.6,9.0,1.91,1.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 08 2018 - 3:00pm,Cardiff City,Southampton,1.25,0.5,1.05,0.84,1,0,1,0,0,0,7,7,2,0,2,0,1,1,1,1,13,8,5,2,8,6,9,10,36,64,1.43,1.46,1.54,1.03,3.25,57,82,69,38,32,50,63,63,82,9.88,3.76,3.15,3.25,2.45,1.35,2.05,3.75,7.0,1.8,1.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 08 2018 - 3:00pm,Manchester United,Fulham,1.71,0.13,1.89,0.26,4,1,5,3,3,0,10,3,1,0,2,1,1,0,1,2,18,9,12,5,6,4,11,15,62,38,1.73,1.0,2.45,1.24,3.0,55,87,67,34,14,27,80,61,87,9.42,3.49,1.39,5.1,8.5,1.17,1.57,2.4,4.55,1.74,1.91,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Dec 08 2018 - 3:00pm,West Ham United,Crystal Palace,1.25,0.88,1.63,1.53,3,2,5,1,0,1,5,3,1,0,2,0,1,0,0,2,12,7,7,5,5,2,10,8,48,52,1.45,1.22,1.71,1.24,2.63,50,69,57,38,7,26,63,50,75,10.26,4.01,2.3,3.35,3.4,1.31,1.95,3.4,6.35,1.71,1.91,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,win,lose
Dec 08 2018 - 5:30pm,Chelsea,Manchester City,2.25,2.43,2.21,2.32,2,0,2,1,1,0,1,13,2,0,0,0,0,2,0,0,7,11,6,5,1,6,12,11,38,62,1.8,1.67,1.01,1.58,2.72,46,80,47,40,20,27,73,47,80,12.17,2.82,3.65,3.55,2.1,1.21,1.67,2.7,5.0,1.56,2.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 08 2018 - 7:45pm,Leicester City,Tottenham Hotspur,1.57,2.33,1.42,1.74,0,2,2,1,0,1,6,5,3,0,1,0,1,2,1,0,9,7,4,3,5,4,12,7,42,58,1.5,1.37,1.29,0.96,2.65,57,82,55,18,11,58,77,35,62,9.53,4.46,4.5,3.75,1.87,1.25,1.8,3.0,8.0,1.62,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lose,win
Dec 09 2018 - 4:00pm,Newcastle United,Wolverhampton Wanderers,0.75,1.14,1.32,1.21,1,2,3,2,1,1,4,6,2,1,5,0,1,2,1,4,10,12,5,7,5,5,10,17,50,50,1.25,1.59,1.37,1.59,2.05,47,66,39,0,0,20,60,26,75,12.18,2.95,3.0,3.05,2.75,1.44,2.35,4.55,10.0,1.87,1.74,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,lose,win
Dec 10 2018 - 8:00pm,Everton,Watford,2.13,1.14,1.79,1.21,2,2,4,1,1,0,6,6,1,0,1,0,1,0,0,1,11,11,6,4,5,7,13,13,56,44,1.65,1.3,1.48,1.37,2.39,53,87,32,20,0,53,67,34,73,13.24,3.17,1.74,3.85,5.05,1.27,1.87,3.2,5.2,1.77,1.87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Dec 15 2018 - 12:30pm,Manchester City,Everton,3.0,0.86,2.84,1.05,3,1,4,1,1,0,6,2,1,0,2,0,0,1,1,1,10,8,6,3,4,5,7,9,67,33,2.32,1.32,1.51,0.97,3.41,60,86,73,46,19,46,72,60,93,12.92,2.79,1.22,6.75,12.75,1.13,1.43,2.1,3.88,1.8,1.83,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Dec 15 2018 - 3:00pm,Crystal Palace,Leicester City,0.71,1.38,1.05,1.32,1,0,1,1,1,0,4,4,2,0,1,0,1,1,0,1,7,10,2,3,5,7,10,8,43,57,1.67,1.36,0.91,1.27,2.3,45,73,32,20,7,13,59,40,93,13.71,3.2,2.8,3.1,2.8,1.42,2.25,4.3,8.0,1.87,1.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 15 2018 - 3:00pm,Huddersfield Town,Newcastle United,0.63,1.0,0.47,1.05,0,1,1,0,0,0,10,1,1,0,1,0,0,1,1,0,13,8,6,6,7,2,5,13,73,27,1.19,1.1,1.94,1.1,1.75,41,54,34,7,7,48,73,7,34,7.45,3.38,2.6,2.95,3.15,1.53,2.6,5.2,9.9,2.0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lose,win
Dec 15 2018 - 3:00pm,Tottenham Hotspur,Burnley,2.0,0.63,2.0,0.89,1,0,1,0,0,0,8,3,0,0,2,0,0,0,0,2,10,3,4,0,6,3,7,8,70,30,1.71,0.87,1.46,0.43,2.86,53,65,59,44,19,21,75,53,71,7.8,2.83,1.19,7.0,17.25,1.12,1.42,2.05,3.7,1.95,1.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 15 2018 - 3:00pm,Watford,Cardiff City,1.5,0.14,1.42,0.74,3,2,5,1,1,0,5,0,0,0,0,0,0,0,0,0,15,8,9,4,6,4,7,5,71,29,1.33,1.02,1.98,1.04,2.79,47,79,66,28,15,26,60,47,86,8.93,3.43,1.61,3.85,6.2,1.31,1.95,3.5,5.55,1.91,1.71,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,win,lose
Dec 15 2018 - 3:00pm,Wolverhampton Wanderers,AFC Bournemouth,1.38,1.29,1.79,0.84,2,0,2,1,1,0,5,3,1,0,2,0,0,1,2,0,8,9,5,4,3,5,15,7,37,63,1.4,1.32,1.11,1.41,2.96,47,94,62,34,7,48,75,67,87,11.42,2.88,2.05,3.35,3.85,1.29,1.91,3.25,7.0,1.67,1.95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 15 2018 - 5:30pm,Fulham,West Ham United,1.14,1.14,1.11,1.11,0,2,2,2,0,2,6,4,2,0,1,0,1,1,1,0,14,6,5,4,9,2,14,10,56,44,1.67,1.27,1.7,0.97,3.29,64,93,57,43,22,43,100,43,93,9.42,4.57,2.95,3.5,2.45,1.2,1.62,2.6,4.4,1.47,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,lose,win
