player_id,name,position,nationality
119427,Harrison Murray-Campbell,D,England
107894,Mateusz Musialowski,M,Poland
14715,Admiral Muskwe,F,Zimbabwe
24983,Vitalii Mykolenko,D,Ukraine
45351,Marvelous Nakamba,M,Zimbabwe
134820,Amara Nallo,D,England
11299,Keylor Navas,G,Costa Rica
31936,Iliman Ndiaye,F,Senegal
66576,Michael Ndiweni,F,England
25329,Tanguy Ndombélé,M,France
136672,Kosta Nedeljkovic,D,Serbia
14450,Reiss Nelson,F,England
16642,Nélson Semedo,D,Portugal
6593,Neto,G,Brazil
26090,Josh Neufville,F,England
50862,Moussa Niakhaté,D,Senegal
14451,Eddie Nketiah,F,England
16784,Christopher Nkunku,F,France
32673,Rhys Norrington-Davies,D,Wales
8293,Will Norris,G,England
3924,Oliver Norwood,M,Northern Ireland
70287,Darwin Núñez,F,Uruguay
66094,Nuno Tavares,D,Portugal
114566,Ethan Nwaneri,M,England
130665,Treymaurice Nyoni,M,England
42331,Christian Nørgaard,M,Denmark
112589,Jake O'Brien,D,Ireland
107844,Tommi O'Reilly,M,England
15154,Dara O'Shea,D,Ireland
21532,Michael Obafemi,F,Ireland
118579,Wilson Odobert,F,France
51525,Idris Odutayo,D,England
33342,Odeluga Offiah,D,England
33128,Chiedozie Ogbene,F,Ireland
5514,Angelo Ogbonna,D,Italy
117615,Habeeb Ogunneye,D,England
117997,Braian Ojeda,M,Paraguay
107819,Temple Ojinnaka,M,Italy
135120,Wes Okoduwa,D,England
120035,Ferdinand Okoh,M,England
23650,Arthur Okonkwo,G,England
112702,Ademola Ola-Adebomi,F,England
72453,Michael Olakigbe,F,England
32989,Michael Olise,M,France
11224,Robin Olsen,G,Sweden
53085,Andrew Omobamidele,D,Ireland
108096,Amadou Onana,M,Belgium
140364,Ryan Oné,F,Scotland
51510,Tyler Onyango,M,England
9154,Fred Onyedinma,M,Nigeria
108612,Frank Onyeka,M,Nigeria
109713,Lewis Orford,M,England
10465,Divock Origi,F,Belgium
47133,Stefan Ortega,G,Germany
9266,Ben Osborn,M,England
14960,Gabriel Osho,D,Nigeria
115450,Esapa Osong,F,England
114590,William Osula,F,Denmark
133890,Dango Ouattara,F,Burkina Faso
4252,Alex Oxlade-Chamberlain,M,England
112654,Maxi Oyedele,M,Poland
112701,David Ozoh,M,England
134334,Mark O’Mahony,F,Ireland
49293,Cole Palmer,M,England
21885,Jonathan Panzo,D,England
64071,Stefan Parkes,D,England
117625,Ben Parkinson,F,England
43856,Troy Parrott,F,Ireland
4936,Thomas Partey,M,Ghana
108924,Maksim Paskotsi,D,Estonia
114058,Travis Patterson,D,England
13485,Bailey Peacock-Farrell,G,Northern Ireland
10566,Ben Pearson,M,England
